id,date,product_id,quantity_sold
23795,2024-06-15,2,12
23796,2024-06-15,3,21
23797,2024-06-15,4,14
23798,2024-06-15,5,16
23799,2024-06-15,6,2
23800,2024-06-15,7,63
23801,2024-06-15,8,39
23802,2024-06-15,9,35
23803,2024-06-15,10,10
23804,2024-06-15,11,12
23805,2024-06-15,12,7
23806,2024-06-15,13,6
23807,2024-06-15,14,5
23808,2024-06-15,15,9
23809,2024-06-15,16,12
23810,2024-06-15,17,5
23811,2024-06-15,18,9
23812,2024-06-15,19,27
23813,2024-06-15,20,47
23814,2024-06-15,21,19
23815,2024-06-15,22,50
23816,2024-06-15,23,5
23817,2024-06-15,24,10
23818,2024-06-15,25,14
23819,2024-06-15,26,3
23820,2024-06-15,27,7
23821,2024-06-15,28,25
23822,2024-06-15,29,22
23823,2024-06-15,30,15
23824,2024-06-15,31,27
23825,2024-06-15,32,29
23826,2024-06-15,33,20
23827,2024-06-15,34,18
23828,2024-06-15,35,21
23829,2024-06-15,36,15
23830,2024-06-15,37,10
23831,2024-06-15,38,7
23832,2024-06-15,39,8
23833,2024-06-15,40,8
23834,2024-06-15,41,35
23835,2024-06-15,42,2
23836,2024-06-15,43,8
23837,2024-06-15,44,5
23838,2024-06-15,45,3
23839,2024-06-16,1,19
23840,2024-06-16,2,19
23841,2024-06-16,3,8
23842,2024-06-16,4,13
23843,2024-06-16,5,14
23844,2024-06-16,6,6
23845,2024-06-16,7,65
23846,2024-06-16,8,25
23847,2024-06-16,9,39
23848,2024-06-16,10,15
23849,2024-06-16,11,15
23850,2024-06-16,12,6
23851,2024-06-16,13,7
23852,2024-06-16,14,7
23853,2024-06-16,15,12
23854,2024-06-16,16,11
23855,2024-06-16,17,4
23856,2024-06-16,18,17
23857,2024-06-16,19,28
23858,2024-06-16,20,46
23859,2024-06-16,21,24
23860,2024-06-16,22,43
23861,2024-06-16,23,13
23862,2024-06-16,24,5
23863,2024-06-16,25,18
23864,2024-06-16,26,8
23865,2024-06-16,27,6
23866,2024-06-16,28,18
23867,2024-06-16,29,13
23868,2024-06-16,30,14
23869,2024-06-16,31,28
23870,2024-06-16,32,24
23871,2024-06-16,33,22
23872,2024-06-16,34,16
23873,2024-06-16,35,24
23874,2024-06-16,36,15
23875,2024-06-16,37,13
23876,2024-06-16,38,10
23877,2024-06-16,39,11
23878,2024-06-16,40,8
23879,2024-06-16,41,42
23880,2024-06-16,42,4
23881,2024-06-16,43,12
23882,2024-06-16,44,5
23883,2024-06-16,45,2
23884,2024-06-17,1,16
23885,2024-06-17,2,7
23886,2024-06-17,3,5
23887,2024-06-17,4,9
23888,2024-06-17,5,15
23889,2024-06-17,6,4
23890,2024-06-17,7,50
23891,2024-06-17,8,16
23892,2024-06-17,9,41
23893,2024-06-17,10,11
23894,2024-06-17,11,4
23895,2024-06-17,12,5
23896,2024-06-17,13,4
23897,2024-06-17,14,3
23898,2024-06-17,15,8
23899,2024-06-17,16,4
23900,2024-06-17,17,4
23901,2024-06-17,18,13
23902,2024-06-17,19,15
23903,2024-06-17,20,35
23904,2024-06-17,21,15
23905,2024-06-17,22,32
23906,2024-06-17,23,13
23907,2024-06-17,24,4
23908,2024-06-17,25,9
23909,2024-06-17,26,7
23910,2024-06-17,28,18
23911,2024-06-17,29,13
23912,2024-06-17,30,16
23913,2024-06-17,31,28
23914,2024-06-17,32,22
23915,2024-06-17,33,18
23916,2024-06-17,34,20
23917,2024-06-17,35,18
23918,2024-06-17,36,4
23919,2024-06-17,37,17
23920,2024-06-17,38,8
23921,2024-06-17,39,5
23922,2024-06-17,40,9
23923,2024-06-17,41,21
23924,2024-06-17,42,3
23925,2024-06-17,43,2
23926,2024-06-17,44,4
23927,2024-06-17,45,2
23928,2024-06-18,1,18
23929,2024-06-18,2,13
23930,2024-06-18,3,6
23931,2024-06-18,4,7
23932,2024-06-18,5,21
23933,2024-06-18,6,9
23934,2024-06-18,7,47
23935,2024-06-18,8,25
23936,2024-06-18,9,20
23937,2024-06-18,10,12
23938,2024-06-18,11,6
23939,2024-06-18,12,4
23940,2024-06-18,13,5
23941,2024-06-18,14,6
23942,2024-06-18,15,12
23943,2024-06-18,16,11
23944,2024-06-18,17,4
23945,2024-06-18,18,9
23946,2024-06-18,19,13
23947,2024-06-18,20,39
23948,2024-06-18,21,13
23949,2024-06-18,22,40
23950,2024-06-18,23,7
23951,2024-06-18,24,3
23952,2024-06-18,25,13
23953,2024-06-18,26,4
23954,2024-06-18,27,3
23955,2024-06-18,28,12
23956,2024-06-18,29,22
23957,2024-06-18,30,15
23958,2024-06-18,31,26
23959,2024-06-18,32,25
23960,2024-06-18,33,18
23961,2024-06-18,34,9
23962,2024-06-18,35,14
23963,2024-06-18,36,20
23964,2024-06-18,37,9
23965,2024-06-18,38,11
23966,2024-06-18,39,8
23967,2024-06-18,40,5
23968,2024-06-18,41,24
23969,2024-06-18,42,5
23970,2024-06-18,43,4
23971,2024-06-18,44,4
23972,2024-06-18,45,4
23973,2024-06-19,1,15
23974,2024-06-19,2,8
23975,2024-06-19,3,8
23976,2024-06-19,4,12
23977,2024-06-19,5,15
23978,2024-06-19,6,5
23979,2024-06-19,7,41
23980,2024-06-19,8,17
23981,2024-06-19,9,36
23982,2024-06-19,10,4
23983,2024-06-19,11,10
23984,2024-06-19,12,8
23985,2024-06-19,13,7
23986,2024-06-19,14,9
23987,2024-06-19,15,10
23988,2024-06-19,16,3
23989,2024-06-19,17,9
23990,2024-06-19,18,8
23991,2024-06-19,19,33
23992,2024-06-19,20,34
23993,2024-06-19,21,13
23994,2024-06-19,22,47
23995,2024-06-19,23,6
23996,2024-06-19,24,4
23997,2024-06-19,25,12
23998,2024-06-19,26,4
23999,2024-06-19,27,1
24000,2024-06-19,28,15
24001,2024-06-19,29,14
24002,2024-06-19,30,10
24003,2024-06-19,31,27
24004,2024-06-19,32,19
24005,2024-06-19,33,17
24006,2024-06-19,34,15
24007,2024-06-19,35,18
24008,2024-06-19,36,9
24009,2024-06-19,37,8
24010,2024-06-19,38,7
24011,2024-06-19,39,6
24012,2024-06-19,40,7
24013,2024-06-19,41,23
24014,2024-06-19,42,8
24015,2024-06-19,43,6
24016,2024-06-19,44,10
24017,2024-06-19,45,2
24018,2024-06-20,1,18
24019,2024-06-20,2,15
24020,2024-06-20,3,6
24021,2024-06-20,4,11
24022,2024-06-20,5,24
24023,2024-06-20,6,6
24024,2024-06-20,7,30
24025,2024-06-20,8,22
24026,2024-06-20,9,33
24027,2024-06-20,10,8
24028,2024-06-20,11,6
24029,2024-06-20,12,5
24030,2024-06-20,13,8
24031,2024-06-20,14,2
24032,2024-06-20,15,8
24033,2024-06-20,16,8
24034,2024-06-20,17,2
24035,2024-06-20,18,4
24036,2024-06-20,19,19
24037,2024-06-20,20,22
24038,2024-06-20,21,11
24039,2024-06-20,22,35
24040,2024-06-20,23,14
24041,2024-06-20,24,2
24042,2024-06-20,25,13
24043,2024-06-20,26,8
24044,2024-06-20,27,5
24045,2024-06-20,28,10
24046,2024-06-20,29,10
24047,2024-06-20,30,5
24048,2024-06-20,31,20
24049,2024-06-20,32,22
24050,2024-06-20,33,17
24051,2024-06-20,34,8
24052,2024-06-20,35,14
24053,2024-06-20,36,17
24054,2024-06-20,37,7
24055,2024-06-20,38,10
24056,2024-06-20,39,5
24057,2024-06-20,40,4
24058,2024-06-20,41,20
24059,2024-06-20,42,2
24060,2024-06-20,43,5
24061,2024-06-20,44,1
24062,2024-06-20,45,5
24063,2024-06-21,1,14
24064,2024-06-21,2,13
24065,2024-06-21,3,10
24066,2024-06-21,4,13
24067,2024-06-21,5,15
24068,2024-06-21,6,6
24069,2024-06-21,7,36
24070,2024-06-21,8,22
24071,2024-06-21,9,23
24072,2024-06-21,10,7
24073,2024-06-21,11,5
24074,2024-06-21,12,5
24075,2024-06-21,13,2
24076,2024-06-21,14,4
24077,2024-06-21,15,7
24078,2024-06-21,16,14
24079,2024-06-21,17,5
24080,2024-06-21,18,5
24081,2024-06-21,19,17
24082,2024-06-21,20,29
24083,2024-06-21,21,12
24084,2024-06-21,22,50
24085,2024-06-21,23,10
24086,2024-06-21,24,7
24087,2024-06-21,25,7
24088,2024-06-21,26,3
24089,2024-06-21,27,2
24090,2024-06-21,28,9
24091,2024-06-21,29,12
24092,2024-06-21,30,10
24093,2024-06-21,31,26
24094,2024-06-21,32,23
24095,2024-06-21,33,11
24096,2024-06-21,34,15
24097,2024-06-21,35,13
24098,2024-06-21,36,10
24099,2024-06-21,37,3
24100,2024-06-21,38,12
24101,2024-06-21,39,9
24102,2024-06-21,40,6
24103,2024-06-21,41,21
24104,2024-06-21,42,5
24105,2024-06-21,43,5
24106,2024-06-21,44,6
24107,2024-06-21,45,3
24108,2024-06-22,1,19
24109,2024-06-22,2,18
24110,2024-06-22,3,8
24111,2024-06-22,4,9
24112,2024-06-22,5,18
24113,2024-06-22,6,4
24114,2024-06-22,7,48
24115,2024-06-22,8,28
24116,2024-06-22,9,39
24117,2024-06-22,10,15
24118,2024-06-22,11,17
24119,2024-06-22,12,6
24120,2024-06-22,13,7
24121,2024-06-22,14,5
24122,2024-06-22,15,9
24123,2024-06-22,16,11
24124,2024-06-22,17,9
24125,2024-06-22,18,6
24126,2024-06-22,19,36
24127,2024-06-22,20,43
24128,2024-06-22,21,22
24129,2024-06-22,22,38
24130,2024-06-22,23,8
24131,2024-06-22,24,10
24132,2024-06-22,25,10
24133,2024-06-22,26,8
24134,2024-06-22,27,4
24135,2024-06-22,28,22
24136,2024-06-22,29,20
24137,2024-06-22,30,10
24138,2024-06-22,31,35
24139,2024-06-22,32,28
24140,2024-06-22,33,28
24141,2024-06-22,34,35
24142,2024-06-22,35,17
24143,2024-06-22,36,17
24144,2024-06-22,37,20
24145,2024-06-22,38,10
24146,2024-06-22,39,14
24147,2024-06-22,40,6
24148,2024-06-22,41,34
24149,2024-06-22,42,7
24150,2024-06-22,43,7
24151,2024-06-22,44,5
24152,2024-06-22,45,5
24153,2024-06-23,1,13
24154,2024-06-23,2,18
24155,2024-06-23,3,13
24156,2024-06-23,4,8
24157,2024-06-23,5,15
24158,2024-06-23,6,6
24159,2024-06-23,7,60
24160,2024-06-23,8,36
24161,2024-06-23,9,36
24162,2024-06-23,10,12
24163,2024-06-23,11,11
24164,2024-06-23,12,4
24165,2024-06-23,13,6
24166,2024-06-23,14,4
24167,2024-06-23,15,12
24168,2024-06-23,16,9
24169,2024-06-23,17,1
24170,2024-06-23,18,12
24171,2024-06-23,19,27
24172,2024-06-23,20,35
24173,2024-06-23,21,10
24174,2024-06-23,22,74
24175,2024-06-23,23,11
24176,2024-06-23,24,9
24177,2024-06-23,25,14
24178,2024-06-23,26,3
24179,2024-06-23,27,7
24180,2024-06-23,28,13
24181,2024-06-23,29,16
24182,2024-06-23,30,16
24183,2024-06-23,31,35
24184,2024-06-23,32,26
24185,2024-06-23,33,15
24186,2024-06-23,34,23
24187,2024-06-23,35,20
24188,2024-06-23,36,22
24189,2024-06-23,37,15
24190,2024-06-23,38,13
24191,2024-06-23,39,13
24192,2024-06-23,40,5
24193,2024-06-23,41,27
24194,2024-06-23,42,3
24195,2024-06-23,43,5
24196,2024-06-23,44,3
24197,2024-06-23,45,2
24198,2024-06-24,1,17
24199,2024-06-24,2,7
24200,2024-06-24,3,10
24201,2024-06-24,4,9
24202,2024-06-24,5,12
24203,2024-06-24,6,10
24204,2024-06-24,7,42
24205,2024-06-24,8,17
24206,2024-06-24,9,31
24207,2024-06-24,10,8
24208,2024-06-24,11,2
24209,2024-06-24,12,1
24210,2024-06-24,13,4
24211,2024-06-24,14,2
24212,2024-06-24,15,11
24213,2024-06-24,16,6
24214,2024-06-24,17,5
24215,2024-06-24,18,4
24216,2024-06-24,19,22
24217,2024-06-24,20,24
24218,2024-06-24,21,13
24219,2024-06-24,22,31
24220,2024-06-24,23,2
24221,2024-06-24,24,7
24222,2024-06-24,25,12
24223,2024-06-24,26,12
24224,2024-06-24,27,2
24225,2024-06-24,28,18
24226,2024-06-24,29,21
24227,2024-06-24,30,16
24228,2024-06-24,31,31
24229,2024-06-24,32,23
24230,2024-06-24,33,12
24231,2024-06-24,34,15
24232,2024-06-24,35,14
24233,2024-06-24,36,12
24234,2024-06-24,37,8
24235,2024-06-24,38,12
24236,2024-06-24,39,5
24237,2024-06-24,40,1
24238,2024-06-24,41,22
24239,2024-06-24,42,5
24240,2024-06-24,43,9
24241,2024-06-24,44,9
24242,2024-06-24,45,1
24243,2024-06-25,1,22
24244,2024-06-25,2,12
24245,2024-06-25,3,11
24246,2024-06-25,4,12
24247,2024-06-25,5,17
24248,2024-06-25,6,10
24249,2024-06-25,7,46
24250,2024-06-25,8,21
24251,2024-06-25,9,27
24252,2024-06-25,10,3
24253,2024-06-25,11,8
24254,2024-06-25,12,4
24255,2024-06-25,13,15
24256,2024-06-25,14,4
24257,2024-06-25,15,12
24258,2024-06-25,16,7
24259,2024-06-25,17,1
24260,2024-06-25,18,8
24261,2024-06-25,19,23
24262,2024-06-25,20,38
24263,2024-06-25,21,10
24264,2024-06-25,22,43
24265,2024-06-25,23,7
24266,2024-06-25,24,10
24267,2024-06-25,25,6
24268,2024-06-25,26,7
24269,2024-06-25,27,6
24270,2024-06-25,28,9
24271,2024-06-25,29,13
24272,2024-06-25,30,16
24273,2024-06-25,31,27
24274,2024-06-25,32,28
24275,2024-06-25,33,14
24276,2024-06-25,34,21
24277,2024-06-25,35,16
24278,2024-06-25,36,5
24279,2024-06-25,37,11
24280,2024-06-25,38,12
24281,2024-06-25,39,8
24282,2024-06-25,40,4
24283,2024-06-25,41,29
24284,2024-06-25,42,4
24285,2024-06-25,43,2
24286,2024-06-25,44,3
24287,2024-06-25,45,3
24288,2024-06-26,1,26
24289,2024-06-26,2,16
24290,2024-06-26,3,6
24291,2024-06-26,4,7
24292,2024-06-26,5,23
24293,2024-06-26,6,6
24294,2024-06-26,7,60
24295,2024-06-26,8,19
24296,2024-06-26,9,26
24297,2024-06-26,10,6
24298,2024-06-26,11,6
24299,2024-06-26,12,2
24300,2024-06-26,13,4
24301,2024-06-26,14,3
24302,2024-06-26,15,7
24303,2024-06-26,16,7
24304,2024-06-26,17,4
24305,2024-06-26,18,8
24306,2024-06-26,19,11
24307,2024-06-26,20,31
24308,2024-06-26,21,11
24309,2024-06-26,22,37
24310,2024-06-26,23,14
24311,2024-06-26,24,5
24312,2024-06-26,25,4
24313,2024-06-26,26,6
24314,2024-06-26,27,6
24315,2024-06-26,28,17
24316,2024-06-26,29,16
24317,2024-06-26,30,17
24318,2024-06-26,31,27
24319,2024-06-26,32,21
24320,2024-06-26,33,23
24321,2024-06-26,34,11
24322,2024-06-26,35,19
24323,2024-06-26,36,15
24324,2024-06-26,37,10
24325,2024-06-26,38,6
24326,2024-06-26,39,7
24327,2024-06-26,40,5
24328,2024-06-26,41,29
24329,2024-06-26,42,4
24330,2024-06-26,43,1
24331,2024-06-26,44,1
24332,2024-06-26,45,3
24333,2024-06-27,1,12
24334,2024-06-27,2,9
24335,2024-06-27,3,9
24336,2024-06-27,4,10
24337,2024-06-27,5,14
24338,2024-06-27,6,5
24339,2024-06-27,7,45
24340,2024-06-27,8,20
24341,2024-06-27,9,31
24342,2024-06-27,10,10
24343,2024-06-27,11,6
24344,2024-06-27,12,9
24345,2024-06-27,13,2
24346,2024-06-27,14,5
24347,2024-06-27,15,11
24348,2024-06-27,16,8
24349,2024-06-27,17,4
24350,2024-06-27,18,14
24351,2024-06-27,19,18
24352,2024-06-27,20,30
24353,2024-06-27,21,14
24354,2024-06-27,22,32
24355,2024-06-27,23,6
24356,2024-06-27,24,4
24357,2024-06-27,25,13
24358,2024-06-27,26,5
24359,2024-06-27,27,6
24360,2024-06-27,28,14
24361,2024-06-27,29,16
24362,2024-06-27,30,14
24363,2024-06-27,31,27
24364,2024-06-27,32,29
24365,2024-06-27,33,14
24366,2024-06-27,34,12
24367,2024-06-27,35,12
24368,2024-06-27,36,13
24369,2024-06-27,37,8
24370,2024-06-27,38,8
24371,2024-06-27,39,9
24372,2024-06-27,40,4
24373,2024-06-27,41,22
24374,2024-06-27,42,6
24375,2024-06-27,43,5
24376,2024-06-27,44,5
24377,2024-06-28,1,20
24378,2024-06-28,2,9
24379,2024-06-28,3,9
24380,2024-06-28,4,8
24381,2024-06-28,5,14
24382,2024-06-28,6,6
24383,2024-06-28,7,53
24384,2024-06-28,8,26
24385,2024-06-28,9,23
24386,2024-06-28,10,9
24387,2024-06-28,11,5
24388,2024-06-28,12,5
24389,2024-06-28,13,2
24390,2024-06-28,14,2
24391,2024-06-28,15,10
24392,2024-06-28,16,5
24393,2024-06-28,17,3
24394,2024-06-28,18,8
24395,2024-06-28,19,27
24396,2024-06-28,20,31
24397,2024-06-28,21,9
24398,2024-06-28,22,39
24399,2024-06-28,23,4
24400,2024-06-28,24,5
24401,2024-06-28,25,10
24402,2024-06-28,26,4
24403,2024-06-28,27,2
24404,2024-06-28,28,14
24405,2024-06-28,29,17
24406,2024-06-28,30,18
24407,2024-06-28,31,37
24408,2024-06-28,32,24
24409,2024-06-28,33,18
24410,2024-06-28,34,12
24411,2024-06-28,35,16
24412,2024-06-28,36,18
24413,2024-06-28,37,10
24414,2024-06-28,38,13
24415,2024-06-28,39,8
24416,2024-06-28,40,9
24417,2024-06-28,41,17
24418,2024-06-28,42,2
24419,2024-06-28,43,3
24420,2024-06-28,44,2
24421,2024-06-28,45,4
24422,2024-06-29,1,16
24423,2024-06-29,2,13
24424,2024-06-29,3,13
24425,2024-06-29,4,11
24426,2024-06-29,5,24
24427,2024-06-29,6,9
24428,2024-06-29,7,59
24429,2024-06-29,8,24
24430,2024-06-29,9,42
24431,2024-06-29,10,10
24432,2024-06-29,11,8
24433,2024-06-29,12,6
24434,2024-06-29,13,10
24435,2024-06-29,14,4
24436,2024-06-29,15,11
24437,2024-06-29,16,15
24438,2024-06-29,17,2
24439,2024-06-29,18,12
24440,2024-06-29,19,21
24441,2024-06-29,20,34
24442,2024-06-29,21,15
24443,2024-06-29,22,46
24444,2024-06-29,23,13
24445,2024-06-29,24,8
24446,2024-06-29,25,9
24447,2024-06-29,26,5
24448,2024-06-29,27,3
24449,2024-06-29,28,11
24450,2024-06-29,29,23
24451,2024-06-29,30,18
24452,2024-06-29,31,36
24453,2024-06-29,32,31
24454,2024-06-29,33,23
24455,2024-06-29,34,9
24456,2024-06-29,35,19
24457,2024-06-29,36,20
24458,2024-06-29,37,11
24459,2024-06-29,38,16
24460,2024-06-29,39,10
24461,2024-06-29,40,7
24462,2024-06-29,41,24
24463,2024-06-29,42,5
24464,2024-06-29,43,6
24465,2024-06-29,44,3
24466,2024-06-29,45,3
24467,2024-06-30,1,20
24468,2024-06-30,2,23
24469,2024-06-30,3,13
24470,2024-06-30,4,17
24471,2024-06-30,5,21
24472,2024-06-30,6,10
24473,2024-06-30,7,60
24474,2024-06-30,8,38
24475,2024-06-30,9,35
24476,2024-06-30,10,13
24477,2024-06-30,11,3
24478,2024-06-30,12,6
24479,2024-06-30,13,5
24480,2024-06-30,14,6
24481,2024-06-30,15,15
24482,2024-06-30,16,8
24483,2024-06-30,17,6
24484,2024-06-30,18,7
24485,2024-06-30,19,29
24486,2024-06-30,20,36
24487,2024-06-30,21,18
24488,2024-06-30,22,58
24489,2024-06-30,23,12
24490,2024-06-30,24,8
24491,2024-06-30,25,12
24492,2024-06-30,26,8
24493,2024-06-30,27,5
24494,2024-06-30,28,19
24495,2024-06-30,29,24
24496,2024-06-30,30,15
24497,2024-06-30,31,33
24498,2024-06-30,32,21
24499,2024-06-30,33,19
24500,2024-06-30,34,15
24501,2024-06-30,35,16
24502,2024-06-30,36,16
24503,2024-06-30,37,16
24504,2024-06-30,38,11
24505,2024-06-30,39,9
24506,2024-06-30,40,3
24507,2024-06-30,41,33
24508,2024-06-30,42,4
24509,2024-06-30,43,6
24510,2024-06-30,44,4
24511,2024-06-30,45,1
24512,2024-07-01,1,15
24513,2024-07-01,2,8
24514,2024-07-01,3,9
24515,2024-07-01,4,11
24516,2024-07-01,5,18
24517,2024-07-01,6,8
24518,2024-07-01,7,33
24519,2024-07-01,8,23
24520,2024-07-01,9,24
24521,2024-07-01,10,14
24522,2024-07-01,11,9
24523,2024-07-01,12,1
24524,2024-07-01,13,8
24525,2024-07-01,14,5
24526,2024-07-01,15,5
24527,2024-07-01,16,6
24528,2024-07-01,17,5
24529,2024-07-01,18,9
24530,2024-07-01,19,21
24531,2024-07-01,20,52
24532,2024-07-01,21,17
24533,2024-07-01,22,46
24534,2024-07-01,23,7
24535,2024-07-01,24,2
24536,2024-07-01,25,10
24537,2024-07-01,26,1
24538,2024-07-01,27,3
24539,2024-07-01,28,18
24540,2024-07-01,29,15
24541,2024-07-01,30,15
24542,2024-07-01,31,32
24543,2024-07-01,32,19
24544,2024-07-01,33,12
24545,2024-07-01,34,14
24546,2024-07-01,35,12
24547,2024-07-01,36,15
24548,2024-07-01,37,11
24549,2024-07-01,38,7
24550,2024-07-01,39,5
24551,2024-07-01,40,6
24552,2024-07-01,41,25
24553,2024-07-01,42,7
24554,2024-07-01,43,4
24555,2024-07-01,44,5
24556,2024-07-01,45,3
24557,2024-07-02,1,13
24558,2024-07-02,2,9
24559,2024-07-02,3,8
24560,2024-07-02,4,5
24561,2024-07-02,5,12
24562,2024-07-02,6,5
24563,2024-07-02,7,48
24564,2024-07-02,8,17
24565,2024-07-02,9,31
24566,2024-07-02,10,5
24567,2024-07-02,11,2
24568,2024-07-02,12,8
24569,2024-07-02,13,5
24570,2024-07-02,14,3
24571,2024-07-02,15,8
24572,2024-07-02,16,11
24573,2024-07-02,17,6
24574,2024-07-02,18,10
24575,2024-07-02,19,33
24576,2024-07-02,20,50
24577,2024-07-02,21,16
24578,2024-07-02,22,60
24579,2024-07-02,23,8
24580,2024-07-02,24,5
24581,2024-07-02,25,15
24582,2024-07-02,26,8
24583,2024-07-02,27,6
24584,2024-07-02,28,14
24585,2024-07-02,29,22
24586,2024-07-02,30,16
24587,2024-07-02,31,34
24588,2024-07-02,32,17
24589,2024-07-02,33,14
24590,2024-07-02,34,9
24591,2024-07-02,35,17
24592,2024-07-02,36,16
24593,2024-07-02,37,15
24594,2024-07-02,38,7
24595,2024-07-02,39,5
24596,2024-07-02,40,7
24597,2024-07-02,41,24
24598,2024-07-02,42,2
24599,2024-07-02,43,7
24600,2024-07-02,44,6
24601,2024-07-02,45,2
24602,2024-07-03,1,12
24603,2024-07-03,2,13
24604,2024-07-03,3,5
24605,2024-07-03,4,6
24606,2024-07-03,5,10
24607,2024-07-03,6,6
24608,2024-07-03,7,54
24609,2024-07-03,8,22
24610,2024-07-03,9,21
24611,2024-07-03,10,6
24612,2024-07-03,11,6
24613,2024-07-03,12,8
24614,2024-07-03,13,7
24615,2024-07-03,14,5
24616,2024-07-03,15,7
24617,2024-07-03,16,5
24618,2024-07-03,17,7
24619,2024-07-03,18,9
24620,2024-07-03,19,25
24621,2024-07-03,20,46
24622,2024-07-03,21,15
24623,2024-07-03,22,50
24624,2024-07-03,23,3
24625,2024-07-03,24,6
24626,2024-07-03,25,8
24627,2024-07-03,26,5
24628,2024-07-03,27,3
24629,2024-07-03,28,15
24630,2024-07-03,29,17
24631,2024-07-03,30,20
24632,2024-07-03,31,28
24633,2024-07-03,32,27
24634,2024-07-03,33,12
24635,2024-07-03,34,11
24636,2024-07-03,35,18
24637,2024-07-03,36,15
24638,2024-07-03,37,9
24639,2024-07-03,38,8
24640,2024-07-03,39,6
24641,2024-07-03,40,11
24642,2024-07-03,41,20
24643,2024-07-03,42,3
24644,2024-07-03,43,4
24645,2024-07-03,44,5
24646,2024-07-03,45,3
24647,2024-07-04,1,17
24648,2024-07-04,2,7
24649,2024-07-04,3,5
24650,2024-07-04,4,10
24651,2024-07-04,5,9
24652,2024-07-04,6,6
24653,2024-07-04,7,41
24654,2024-07-04,8,14
24655,2024-07-04,9,31
24656,2024-07-04,10,8
24657,2024-07-04,11,12
24658,2024-07-04,12,4
24659,2024-07-04,13,3
24660,2024-07-04,14,4
24661,2024-07-04,15,7
24662,2024-07-04,16,7
24663,2024-07-04,17,6
24664,2024-07-04,18,9
24665,2024-07-04,19,20
24666,2024-07-04,20,35
24667,2024-07-04,21,14
24668,2024-07-04,22,42
24669,2024-07-04,23,5
24670,2024-07-04,24,4
24671,2024-07-04,25,4
24672,2024-07-04,26,4
24673,2024-07-04,27,1
24674,2024-07-04,28,13
24675,2024-07-04,29,18
24676,2024-07-04,30,23
24677,2024-07-04,31,27
24678,2024-07-04,32,25
24679,2024-07-04,33,18
24680,2024-07-04,34,11
24681,2024-07-04,35,9
24682,2024-07-04,36,14
24683,2024-07-04,37,11
24684,2024-07-04,38,9
24685,2024-07-04,39,5
24686,2024-07-04,40,5
24687,2024-07-04,41,25
24688,2024-07-04,42,3
24689,2024-07-04,43,7
24690,2024-07-04,44,3
24691,2024-07-04,45,3
24692,2024-07-05,1,19
24693,2024-07-05,2,12
24694,2024-07-05,3,7
24695,2024-07-05,4,9
24696,2024-07-05,5,18
24697,2024-07-05,6,7
24698,2024-07-05,7,51
24699,2024-07-05,8,26
24700,2024-07-05,9,20
24701,2024-07-05,10,7
24702,2024-07-05,11,2
24703,2024-07-05,12,6
24704,2024-07-05,13,4
24705,2024-07-05,14,1
24706,2024-07-05,15,7
24707,2024-07-05,16,7
24708,2024-07-05,17,4
24709,2024-07-05,18,9
24710,2024-07-05,19,27
24711,2024-07-05,20,45
24712,2024-07-05,21,10
24713,2024-07-05,22,58
24714,2024-07-05,23,6
24715,2024-07-05,24,5
24716,2024-07-05,25,9
24717,2024-07-05,26,2
24718,2024-07-05,27,4
24719,2024-07-05,28,10
24720,2024-07-05,29,20
24721,2024-07-05,30,19
24722,2024-07-05,31,26
24723,2024-07-05,32,17
24724,2024-07-05,33,23
24725,2024-07-05,34,14
24726,2024-07-05,35,6
24727,2024-07-05,36,11
24728,2024-07-05,37,8
24729,2024-07-05,38,11
24730,2024-07-05,39,11
24731,2024-07-05,40,3
24732,2024-07-05,41,26
24733,2024-07-05,42,5
24734,2024-07-05,43,5
24735,2024-07-05,44,3
24736,2024-07-05,45,1
24737,2024-07-06,1,18
24738,2024-07-06,2,21
24739,2024-07-06,3,11
24740,2024-07-06,4,14
24741,2024-07-06,5,22
24742,2024-07-06,6,3
24743,2024-07-06,7,56
24744,2024-07-06,8,21
24745,2024-07-06,9,41
24746,2024-07-06,10,8
24747,2024-07-06,11,14
24748,2024-07-06,12,7
24749,2024-07-06,13,6
24750,2024-07-06,14,5
24751,2024-07-06,15,12
24752,2024-07-06,16,5
24753,2024-07-06,17,10
24754,2024-07-06,18,13
24755,2024-07-06,19,17
24756,2024-07-06,20,55
24757,2024-07-06,21,15
24758,2024-07-06,22,64
24759,2024-07-06,23,10
24760,2024-07-06,24,11
24761,2024-07-06,25,10
24762,2024-07-06,26,11
24763,2024-07-06,27,3
24764,2024-07-06,28,20
24765,2024-07-06,29,21
24766,2024-07-06,30,23
24767,2024-07-06,31,39
24768,2024-07-06,32,33
24769,2024-07-06,33,26
24770,2024-07-06,34,21
24771,2024-07-06,35,12
24772,2024-07-06,36,17
24773,2024-07-06,37,19
24774,2024-07-06,38,11
24775,2024-07-06,39,1
24776,2024-07-06,40,8
24777,2024-07-06,41,30
24778,2024-07-06,42,5
24779,2024-07-06,43,5
24780,2024-07-06,44,8
24781,2024-07-06,45,6
24782,2024-07-07,1,15
24783,2024-07-07,2,14
24784,2024-07-07,3,7
24785,2024-07-07,4,11
24786,2024-07-07,5,16
24787,2024-07-07,6,5
24788,2024-07-07,7,59
24789,2024-07-07,8,30
24790,2024-07-07,9,35
24791,2024-07-07,10,13
24792,2024-07-07,11,8
