transaction_id,product_id,date,quantity,note,expiry_date
3266,34,2024-01-12,95,Stok girişi,2024-03-12
3267,34,2024-01-20,97,Stok girişi,2024-03-20
3268,34,2024-01-26,109,Stok girişi,2024-03-26
3269,34,2024-02-03,114,Stok girişi,2024-04-03
3270,34,2024-02-11,121,Stok girişi,2024-04-11
3271,34,2024-02-20,123,Stok girişi,2024-04-20
3272,34,2024-02-27,120,Stok girişi,2024-04-27
3273,34,2024-03-07,135,Stok girişi,2024-05-06
3274,34,2024-03-16,112,Stok girişi,2024-05-15
3275,34,2024-03-24,110,Stok girişi,2024-05-23
3276,34,2024-04-02,148,Stok girişi,2024-06-01
3277,34,2024-04-11,146,Stok girişi,2024-06-10
3278,34,2024-04-17,175,Stok girişi,2024-06-16
3279,34,2024-04-26,164,Stok girişi,2024-06-25
3280,34,2024-05-02,186,Stok girişi,2024-07-01
3281,34,2024-05-08,171,Stok girişi,2024-07-07
3282,34,2024-05-16,171,Stok girişi,2024-07-15
3283,34,2024-05-22,175,Stok girişi,2024-07-21
3284,34,2024-05-28,152,Stok girişi,2024-07-27
3285,34,2024-06-03,206,Stok girişi,2024-08-02
3286,34,2024-06-10,195,Stok girişi,2024-08-09
3287,34,2024-06-16,161,Stok girişi,2024-08-15
3288,34,2024-06-23,207,Stok girişi,2024-08-22
3289,34,2024-07-01,212,Stok girişi,2024-08-30
3290,34,2024-07-08,215,Stok girişi,2024-09-06
3291,34,2024-07-17,171,Stok girişi,2024-09-15
3292,34,2024-07-25,190,Stok girişi,2024-09-23
3293,34,2024-07-31,195,Stok girişi,2024-09-29
3294,34,2024-08-06,173,Stok girişi,2024-10-05
3295,34,2024-08-13,177,Stok girişi,2024-10-12
3296,34,2024-08-21,175,Stok girişi,2024-10-20
3297,34,2024-08-27,160,Stok girişi,2024-10-26
3298,34,2024-09-02,155,Stok girişi,2024-11-01
3299,34,2024-09-10,137,Stok girişi,2024-11-09
3300,34,2024-09-18,166,Stok girişi,2024-11-17
3301,34,2024-09-25,145,Stok girişi,2024-11-24
3302,34,2024-10-04,147,Stok girişi,2024-12-03
3303,34,2024-10-10,144,Stok girişi,2024-12-09
3304,34,2024-10-18,126,Stok girişi,2024-12-17
3305,34,2024-10-24,131,Stok girişi,2024-12-23
3306,34,2024-10-30,132,Stok girişi,2024-12-29
3307,34,2024-11-08,140,Stok girişi,2025-01-07
3308,34,2024-11-16,121,Stok girişi,2025-01-15
3309,34,2024-11-22,109,Stok girişi,2025-01-21
3310,34,2024-11-29,135,Stok girişi,2025-01-28
3311,34,2024-12-06,111,Stok girişi,2025-02-04
3312,34,2024-12-15,127,Stok girişi,2025-02-13
3313,34,2024-12-23,97,Stok girişi,2025-02-21
3314,35,2023-01-01,102,Stok girişi,2023-01-02
3315,35,2023-01-10,86,Stok girişi,2023-01-12
3316,35,2023-01-16,93,Stok girişi,2023-01-21
3317,35,2023-01-22,93,Stok girişi,2023-01-27
3318,35,2023-01-29,94,Stok girişi,2023-02-02
3319,35,2023-02-07,88,Stok girişi,2023-02-12
3320,35,2023-02-14,109,Stok girişi,2023-02-16
3321,35,2023-02-22,102,Stok girişi,2023-02-24
3322,35,2023-03-01,114,Stok girişi,2023-03-05
3323,35,2023-03-10,97,Stok girişi,2023-03-14
3324,35,2023-03-18,118,Stok girişi,2023-03-20
3325,35,2023-03-24,98,Stok girişi,2023-03-28
3326,35,2023-04-01,142,Stok girişi,2023-04-05
3327,35,2023-04-09,152,Stok girişi,2023-04-11
3328,35,2023-04-17,119,Stok girişi,2023-04-22
3329,35,2023-04-23,130,Stok girişi,2023-04-27
3330,35,2023-04-29,152,Stok girişi,2023-05-04
3331,35,2023-05-07,168,Stok girişi,2023-05-09
3332,35,2023-05-15,168,Stok girişi,2023-05-18
3333,35,2023-05-23,172,Stok girişi,2023-05-27
3334,35,2023-05-31,139,Stok girişi,2023-06-03
3335,35,2023-06-08,149,Stok girişi,2023-06-13
3336,35,2023-06-16,140,Stok girişi,2023-06-18
3337,35,2023-06-22,169,Stok girişi,2023-06-23
3338,35,2023-06-28,172,Stok girişi,2023-07-02
3339,35,2023-07-07,190,Stok girişi,2023-07-12
3340,35,2023-07-13,191,Stok girişi,2023-07-14
3341,35,2023-07-19,197,Stok girişi,2023-07-23
3342,35,2023-07-25,168,Stok girişi,2023-07-29
3343,35,2023-08-02,158,Stok girişi,2023-08-03
3344,35,2023-08-08,161,Stok girişi,2023-08-10
3345,35,2023-08-17,139,Stok girişi,2023-08-18
3346,35,2023-08-25,172,Stok girişi,2023-08-28
3347,35,2023-09-01,121,Stok girişi,2023-09-06
3348,35,2023-09-09,151,Stok girişi,2023-09-11
3349,35,2023-09-16,158,Stok girişi,2023-09-19
3350,35,2023-09-22,129,Stok girişi,2023-09-27
3351,35,2023-09-29,118,Stok girişi,2023-10-03
3352,35,2023-10-05,139,Stok girişi,2023-10-10
3353,35,2023-10-14,113,Stok girişi,2023-10-16
3354,35,2023-10-21,109,Stok girişi,2023-10-23
3355,35,2023-10-27,111,Stok girişi,2023-11-01
3356,35,2023-11-03,126,Stok girişi,2023-11-06
3357,35,2023-11-10,125,Stok girişi,2023-11-11
3358,35,2023-11-18,119,Stok girişi,2023-11-22
3359,35,2023-11-24,128,Stok girişi,2023-11-25
3360,35,2023-12-02,98,Stok girişi,2023-12-06
3361,35,2023-12-10,89,Stok girişi,2023-12-15
3362,35,2023-12-19,100,Stok girişi,2023-12-24
3363,35,2023-12-25,112,Stok girişi,2023-12-27
3364,35,2023-12-31,94,Stok girişi,2024-01-04
3365,35,2024-01-09,95,Stok girişi,2024-01-13
3366,35,2024-01-16,95,Stok girişi,2024-01-21
3367,35,2024-01-22,115,Stok girişi,2024-01-24
3368,35,2024-01-31,114,Stok girişi,2024-02-02
3369,35,2024-02-07,90,Stok girişi,2024-02-10
3370,35,2024-02-13,104,Stok girişi,2024-02-14
3371,35,2024-02-19,100,Stok girişi,2024-02-20
3372,35,2024-02-27,111,Stok girişi,2024-02-29
3373,35,2024-03-04,112,Stok girişi,2024-03-07
3374,35,2024-03-10,124,Stok girişi,2024-03-15
3375,35,2024-03-17,128,Stok girişi,2024-03-22
3376,35,2024-03-26,122,Stok girişi,2024-03-30
3377,35,2024-04-01,121,Stok girişi,2024-04-02
3378,35,2024-04-07,133,Stok girişi,2024-04-08
3379,35,2024-04-14,120,Stok girişi,2024-04-18
3380,35,2024-04-20,130,Stok girişi,2024-04-24
3381,35,2024-04-26,122,Stok girişi,2024-04-27
3382,35,2024-05-02,141,Stok girişi,2024-05-06
3383,35,2024-05-11,132,Stok girişi,2024-05-15
3384,35,2024-05-18,167,Stok girişi,2024-05-23
3385,35,2024-05-24,149,Stok girişi,2024-05-28
3386,35,2024-06-02,182,Stok girişi,2024-06-07
3387,35,2024-06-08,155,Stok girişi,2024-06-09
3388,35,2024-06-17,164,Stok girişi,2024-06-22
3389,35,2024-06-24,144,Stok girişi,2024-06-25
3390,35,2024-06-30,168,Stok girişi,2024-07-02
3391,35,2024-07-07,183,Stok girişi,2024-07-10
3392,35,2024-07-15,172,Stok girişi,2024-07-20
3393,35,2024-07-24,159,Stok girişi,2024-07-26
3394,35,2024-07-30,153,Stok girişi,2024-08-02
3395,35,2024-08-08,164,Stok girişi,2024-08-11
3396,35,2024-08-16,167,Stok girişi,2024-08-21
3397,35,2024-08-23,146,Stok girişi,2024-08-26
3398,35,2024-08-31,153,Stok girişi,2024-09-01
3399,35,2024-09-07,120,Stok girişi,2024-09-12
3400,35,2024-09-13,135,Stok girişi,2024-09-15
3401,35,2024-09-20,144,Stok girişi,2024-09-22
3402,35,2024-09-26,132,Stok girişi,2024-09-30
3403,35,2024-10-05,129,Stok girişi,2024-10-08
3404,35,2024-10-13,130,Stok girişi,2024-10-17
3405,35,2024-10-21,113,Stok girişi,2024-10-25
3406,35,2024-10-27,125,Stok girişi,2024-10-28
3407,35,2024-11-03,119,Stok girişi,2024-11-07
3408,35,2024-11-10,104,Stok girişi,2024-11-13
3409,35,2024-11-19,103,Stok girişi,2024-11-21
3410,35,2024-11-25,108,Stok girişi,2024-11-26
3411,35,2024-12-03,86,Stok girişi,2024-12-04
3412,35,2024-12-10,94,Stok girişi,2024-12-12
3413,35,2024-12-18,87,Stok girişi,2024-12-19
3414,35,2024-12-25,91,Stok girişi,2024-12-27
3415,36,2023-01-01,99,Stok girişi,2023-01-31
3416,36,2023-01-08,85,Stok girişi,2023-02-07
3417,36,2023-01-15,80,Stok girişi,2023-02-14
3418,36,2023-01-21,80,Stok girişi,2023-02-20
3419,36,2023-01-29,100,Stok girişi,2023-02-28
3420,36,2023-02-04,98,Stok girişi,2023-03-06
3421,36,2023-02-11,86,Stok girişi,2023-03-13
3422,36,2023-02-17,85,Stok girişi,2023-03-19
3423,36,2023-02-24,84,Stok girişi,2023-03-26
3424,36,2023-03-03,96,Stok girişi,2023-04-02
3425,36,2023-03-11,105,Stok girişi,2023-04-10
3426,36,2023-03-20,112,Stok girişi,2023-04-19
3427,36,2023-03-26,89,Stok girişi,2023-04-25
3428,36,2023-04-02,134,Stok girişi,2023-05-02
3429,36,2023-04-09,124,Stok girişi,2023-05-09
3430,36,2023-04-17,116,Stok girişi,2023-05-17
3431,36,2023-04-26,140,Stok girişi,2023-05-26
3432,36,2023-05-03,151,Stok girişi,2023-06-02
3433,36,2023-05-10,148,Stok girişi,2023-06-09
3434,36,2023-05-18,146,Stok girişi,2023-06-17
3435,36,2023-05-26,124,Stok girişi,2023-06-25
3436,36,2023-06-03,161,Stok girişi,2023-07-03
3437,36,2023-06-12,132,Stok girişi,2023-07-12
3438,36,2023-06-18,158,Stok girişi,2023-07-18
3439,36,2023-06-24,131,Stok girişi,2023-07-24
3440,36,2023-07-03,168,Stok girişi,2023-08-02
3441,36,2023-07-11,156,Stok girişi,2023-08-10
3442,36,2023-07-20,141,Stok girişi,2023-08-19
3443,36,2023-07-28,157,Stok girişi,2023-08-27
3444,36,2023-08-06,155,Stok girişi,2023-09-05
3445,36,2023-08-15,144,Stok girişi,2023-09-14
3446,36,2023-08-24,151,Stok girişi,2023-09-23
3447,36,2023-08-30,132,Stok girişi,2023-09-29
3448,36,2023-09-06,121,Stok girişi,2023-10-06
3449,36,2023-09-13,119,Stok girişi,2023-10-13
3450,36,2023-09-21,120,Stok girişi,2023-10-21
3451,36,2023-09-30,125,Stok girişi,2023-10-30
3452,36,2023-10-08,103,Stok girişi,2023-11-07
3453,36,2023-10-14,99,Stok girişi,2023-11-13
3454,36,2023-10-20,105,Stok girişi,2023-11-19
3455,36,2023-10-28,102,Stok girişi,2023-11-27
3456,36,2023-11-03,99,Stok girişi,2023-12-03
3457,36,2023-11-11,98,Stok girişi,2023-12-11
3458,36,2023-11-20,98,Stok girişi,2023-12-20
3459,36,2023-11-28,110,Stok girişi,2023-12-28
3460,36,2023-12-06,83,Stok girişi,2024-01-05
3461,36,2023-12-12,80,Stok girişi,2024-01-11
3462,36,2023-12-19,83,Stok girişi,2024-01-18
3463,36,2023-12-25,85,Stok girişi,2024-01-24
3464,36,2023-12-31,84,Stok girişi,2024-01-30
3465,36,2024-01-06,97,Stok girişi,2024-02-05
3466,36,2024-01-13,78,Stok girişi,2024-02-12
3467,36,2024-01-19,85,Stok girişi,2024-02-18
3468,36,2024-01-26,85,Stok girişi,2024-02-25
3469,36,2024-02-03,82,Stok girişi,2024-03-04
3470,36,2024-02-11,81,Stok girişi,2024-03-12
3471,36,2024-02-18,102,Stok girişi,2024-03-19
3472,36,2024-02-26,76,Stok girişi,2024-03-27
3473,36,2024-03-05,94,Stok girişi,2024-04-04
3474,36,2024-03-13,109,Stok girişi,2024-04-12
3475,36,2024-03-22,114,Stok girişi,2024-04-21
3476,36,2024-03-28,99,Stok girişi,2024-04-27
3477,36,2024-04-04,136,Stok girişi,2024-05-04
3478,36,2024-04-11,113,Stok girişi,2024-05-11
3479,36,2024-04-18,122,Stok girişi,2024-05-18
3480,36,2024-04-27,131,Stok girişi,2024-05-27
3481,36,2024-05-06,127,Stok girişi,2024-06-05
3482,36,2024-05-12,126,Stok girişi,2024-06-11
3483,36,2024-05-19,131,Stok girişi,2024-06-18
3484,36,2024-05-28,122,Stok girişi,2024-06-27
3485,36,2024-06-06,161,Stok girişi,2024-07-06
3486,36,2024-06-12,140,Stok girişi,2024-07-12
3487,36,2024-06-19,137,Stok girişi,2024-07-19
3488,36,2024-06-25,145,Stok girişi,2024-07-25
3489,36,2024-07-03,149,Stok girişi,2024-08-02
3490,36,2024-07-12,153,Stok girişi,2024-08-11
3491,36,2024-07-21,169,Stok girişi,2024-08-20
3492,36,2024-07-29,148,Stok girişi,2024-08-28
3493,36,2024-08-04,148,Stok girişi,2024-09-03
3494,36,2024-08-10,164,Stok girişi,2024-09-09
3495,36,2024-08-17,166,Stok girişi,2024-09-16
3496,36,2024-08-25,148,Stok girişi,2024-09-24
3497,36,2024-09-03,140,Stok girişi,2024-10-03
3498,36,2024-09-10,139,Stok girişi,2024-10-10
3499,36,2024-09-16,124,Stok girişi,2024-10-16
3500,36,2024-09-23,122,Stok girişi,2024-10-23
3501,36,2024-10-01,114,Stok girişi,2024-10-31
3502,36,2024-10-10,116,Stok girişi,2024-11-09
3503,36,2024-10-18,98,Stok girişi,2024-11-17
3504,36,2024-10-24,117,Stok girişi,2024-11-23
3505,36,2024-10-31,96,Stok girişi,2024-11-30
3506,36,2024-11-09,86,Stok girişi,2024-12-09
3507,36,2024-11-16,87,Stok girişi,2024-12-16
3508,36,2024-11-25,94,Stok girişi,2024-12-25
3509,36,2024-12-02,83,Stok girişi,2025-01-01
3510,36,2024-12-08,88,Stok girişi,2025-01-07
3511,36,2024-12-16,90,Stok girişi,2025-01-15
3512,36,2024-12-23,84,Stok girişi,2025-01-22
3513,37,2023-01-01,75,Stok girişi,2023-01-31
3514,37,2023-01-07,69,Stok girişi,2023-02-06
3515,37,2023-01-16,77,Stok girişi,2023-02-15
3516,37,2023-01-22,75,Stok girişi,2023-02-21
3517,37,2023-01-29,69,Stok girişi,2023-02-28
3518,37,2023-02-05,73,Stok girişi,2023-03-07
3519,37,2023-02-14,70,Stok girişi,2023-03-16
3520,37,2023-02-22,80,Stok girişi,2023-03-24
3521,37,2023-03-03,82,Stok girişi,2023-04-02
3522,37,2023-03-09,101,Stok girişi,2023-04-08
3523,37,2023-03-18,76,Stok girişi,2023-04-17
3524,37,2023-03-27,90,Stok girişi,2023-04-26
3525,37,2023-04-03,108,Stok girişi,2023-05-03
3526,37,2023-04-12,106,Stok girişi,2023-05-12
3527,37,2023-04-18,115,Stok girişi,2023-05-18
3528,37,2023-04-26,112,Stok girişi,2023-05-26
3529,37,2023-05-05,112,Stok girişi,2023-06-04
3530,37,2023-05-13,113,Stok girişi,2023-06-12
3531,37,2023-05-20,114,Stok girişi,2023-06-19
3532,37,2023-05-27,131,Stok girişi,2023-06-26
3533,37,2023-06-05,125,Stok girişi,2023-07-05
3534,37,2023-06-12,134,Stok girişi,2023-07-12
3535,37,2023-06-18,123,Stok girişi,2023-07-18
3536,37,2023-06-24,117,Stok girişi,2023-07-24
3537,37,2023-07-01,127,Stok girişi,2023-07-31
3538,37,2023-07-09,144,Stok girişi,2023-08-08
3539,37,2023-07-15,145,Stok girişi,2023-08-14
3540,37,2023-07-22,154,Stok girişi,2023-08-21
3541,37,2023-07-31,157,Stok girişi,2023-08-30
3542,37,2023-08-06,146,Stok girişi,2023-09-05
3543,37,2023-08-12,137,Stok girişi,2023-09-11
3544,37,2023-08-20,123,Stok girişi,2023-09-19
3545,37,2023-08-27,117,Stok girişi,2023-09-26
3546,37,2023-09-02,106,Stok girişi,2023-10-02
3547,37,2023-09-08,112,Stok girişi,2023-10-08
3548,37,2023-09-17,103,Stok girişi,2023-10-17
3549,37,2023-09-26,119,Stok girişi,2023-10-26
3550,37,2023-10-05,84,Stok girişi,2023-11-04
3551,37,2023-10-13,86,Stok girişi,2023-11-12
3552,37,2023-10-20,92,Stok girişi,2023-11-19
3553,37,2023-10-29,97,Stok girişi,2023-11-28
3554,37,2023-11-04,77,Stok girişi,2023-12-04
3555,37,2023-11-11,93,Stok girişi,2023-12-11
3556,37,2023-11-20,78,Stok girişi,2023-12-20
3557,37,2023-11-28,97,Stok girişi,2023-12-28
3558,37,2023-12-05,86,Stok girişi,2024-01-04
3559,37,2023-12-11,70,Stok girişi,2024-01-10
3560,37,2023-12-17,79,Stok girişi,2024-01-16
3561,37,2023-12-26,70,Stok girişi,2024-01-25
3562,37,2024-01-01,82,Stok girişi,2024-01-31
3563,37,2024-01-08,77,Stok girişi,2024-02-07
3564,37,2024-01-15,71,Stok girişi,2024-02-14
3565,37,2024-01-21,87,Stok girişi,2024-02-20
3566,37,2024-01-28,77,Stok girişi,2024-02-27
3567,37,2024-02-03,86,Stok girişi,2024-03-04
3568,37,2024-02-09,75,Stok girişi,2024-03-10
3569,37,2024-02-17,77,Stok girişi,2024-03-18
3570,37,2024-02-23,67,Stok girişi,2024-03-24
3571,37,2024-03-03,95,Stok girişi,2024-04-02
3572,37,2024-03-10,84,Stok girişi,2024-04-09
3573,37,2024-03-17,80,Stok girişi,2024-04-16
3574,37,2024-03-23,86,Stok girişi,2024-04-22
3575,37,2024-03-29,83,Stok girişi,2024-04-28
3576,37,2024-04-05,113,Stok girişi,2024-05-05
3577,37,2024-04-11,98,Stok girişi,2024-05-11
3578,37,2024-04-17,117,Stok girişi,2024-05-17
3579,37,2024-04-24,115,Stok girişi,2024-05-24
3580,37,2024-04-30,105,Stok girişi,2024-05-30
3581,37,2024-05-06,128,Stok girişi,2024-06-05
3582,37,2024-05-14,119,Stok girişi,2024-06-13
3583,37,2024-05-21,121,Stok girişi,2024-06-20
3584,37,2024-05-30,133,Stok girişi,2024-06-29
3585,37,2024-06-05,117,Stok girişi,2024-07-05
3586,37,2024-06-11,121,Stok girişi,2024-07-11
3587,37,2024-06-18,108,Stok girişi,2024-07-18
3588,37,2024-06-26,108,Stok girişi,2024-07-26
3589,37,2024-07-03,135,Stok girişi,2024-08-02
3590,37,2024-07-09,143,Stok girişi,2024-08-08
3591,37,2024-07-17,143,Stok girişi,2024-08-16
3592,37,2024-07-25,118,Stok girişi,2024-08-24
3593,37,2024-08-01,124,Stok girişi,2024-08-31
3594,37,2024-08-10,145,Stok girişi,2024-09-09
3595,37,2024-08-16,135,Stok girişi,2024-09-15
3596,37,2024-08-23,117,Stok girişi,2024-09-22
3597,37,2024-08-29,131,Stok girişi,2024-09-28
3598,37,2024-09-07,113,Stok girişi,2024-10-07
3599,37,2024-09-14,102,Stok girişi,2024-10-14
3600,37,2024-09-22,123,Stok girişi,2024-10-22
3601,37,2024-10-01,85,Stok girişi,2024-10-31
3602,37,2024-10-07,101,Stok girişi,2024-11-06
3603,37,2024-10-16,94,Stok girişi,2024-11-15
3604,37,2024-10-23,98,Stok girişi,2024-11-22
3605,37,2024-10-29,90,Stok girişi,2024-11-28
3606,37,2024-11-04,83,Stok girişi,2024-12-04
3607,37,2024-11-13,95,Stok girişi,2024-12-13
3608,37,2024-11-19,76,Stok girişi,2024-12-19
3609,37,2024-11-27,88,Stok girişi,2024-12-27
3610,37,2024-12-04,70,Stok girişi,2025-01-03
3611,37,2024-12-11,81,Stok girişi,2025-01-10
3612,37,2024-12-18,88,Stok girişi,2025-01-17
3613,37,2024-12-27,84,Stok girişi,2025-01-26
3614,38,2023-01-01,87,Stok girişi,2023-01-04
3615,38,2023-01-07,98,Stok girişi,2023-01-11
3616,38,2023-01-15,105,Stok girişi,2023-01-17
3617,38,2023-01-23,93,Stok girişi,2023-01-25
3618,38,2023-01-29,109,Stok girişi,2023-01-31
3619,38,2023-02-05,101,Stok girişi,2023-02-09
3620,38,2023-02-13,88,Stok girişi,2023-02-14
3621,38,2023-02-19,108,Stok girişi,2023-02-20
3622,38,2023-02-26,84,Stok girişi,2023-02-28
3623,38,2023-03-05,86,Stok girişi,2023-03-07
3624,38,2023-03-12,90,Stok girişi,2023-03-13
3625,38,2023-03-21,104,Stok girişi,2023-03-24
3626,38,2023-03-28,104,Stok girişi,2023-03-30
3627,38,2023-04-06,88,Stok girişi,2023-04-08
3628,38,2023-04-14,91,Stok girişi,2023-04-18
3629,38,2023-04-21,91,Stok girişi,2023-04-25
3630,38,2023-04-27,111,Stok girişi,2023-04-30
3631,38,2023-05-06,94,Stok girişi,2023-05-10
3632,38,2023-05-15,95,Stok girişi,2023-05-20
3633,38,2023-05-24,105,Stok girişi,2023-05-28
3634,38,2023-05-30,105,Stok girişi,2023-06-03
3635,38,2023-06-05,105,Stok girişi,2023-06-08
3636,38,2023-06-12,99,Stok girişi,2023-06-14
3637,38,2023-06-20,94,Stok girişi,2023-06-23
3638,38,2023-06-29,91,Stok girişi,2023-07-04
3639,38,2023-07-08,85,Stok girişi,2023-07-10
3640,38,2023-07-17,89,Stok girişi,2023-07-19
3641,38,2023-07-23,83,Stok girişi,2023-07-28
3642,38,2023-07-31,97,Stok girişi,2023-08-04
3643,38,2023-08-09,111,Stok girişi,2023-08-12
3644,38,2023-08-18,97,Stok girişi,2023-08-23
3645,38,2023-08-24,95,Stok girişi,2023-08-25
3646,38,2023-08-30,94,Stok girişi,2023-09-04
3647,38,2023-09-06,89,Stok girişi,2023-09-10
3648,38,2023-09-14,105,Stok girişi,2023-09-17
3649,38,2023-09-23,101,Stok girişi,2023-09-26
3650,38,2023-09-29,102,Stok girişi,2023-10-03
3651,38,2023-10-06,90,Stok girişi,2023-10-07
3652,38,2023-10-14,101,Stok girişi,2023-10-15
3653,38,2023-10-21,90,Stok girişi,2023-10-25
3654,38,2023-10-28,90,Stok girişi,2023-11-02
3655,38,2023-11-04,83,Stok girişi,2023-11-05
3656,38,2023-11-13,94,Stok girişi,2023-11-18
3657,38,2023-11-19,98,Stok girişi,2023-11-21
3658,38,2023-11-28,88,Stok girişi,2023-12-02
3659,38,2023-12-06,103,Stok girişi,2023-12-11
3660,38,2023-12-15,100,Stok girişi,2023-12-19
3661,38,2023-12-21,86,Stok girişi,2023-12-26
3662,38,2023-12-29,107,Stok girişi,2024-01-01
3663,38,2024-01-05,110,Stok girişi,2024-01-09
3664,38,2024-01-13,83,Stok girişi,2024-01-15
3665,38,2024-01-22,83,Stok girişi,2024-01-23
3666,38,2024-01-31,98,Stok girişi,2024-02-03
3667,38,2024-02-09,88,Stok girişi,2024-02-12
3668,38,2024-02-16,103,Stok girişi,2024-02-18
3669,38,2024-02-25,88,Stok girişi,2024-02-26
3670,38,2024-03-05,99,Stok girişi,2024-03-07
3671,38,2024-03-12,89,Stok girişi,2024-03-14
3672,38,2024-03-19,90,Stok girişi,2024-03-23
3673,38,2024-03-28,101,Stok girişi,2024-04-02
3674,38,2024-04-03,108,Stok girişi,2024-04-05
3675,38,2024-04-09,91,Stok girişi,2024-04-13
3676,38,2024-04-15,91,Stok girişi,2024-04-18
3677,38,2024-04-21,100,Stok girişi,2024-04-25
3678,38,2024-04-30,103,Stok girişi,2024-05-01
3679,38,2024-05-06,85,Stok girişi,2024-05-07
3680,38,2024-05-12,86,Stok girişi,2024-05-17
3681,38,2024-05-18,94,Stok girişi,2024-05-23
3682,38,2024-05-26,110,Stok girişi,2024-05-30
3683,38,2024-06-03,101,Stok girişi,2024-06-06
3684,38,2024-06-11,103,Stok girişi,2024-06-14
3685,38,2024-06-19,107,Stok girişi,2024-06-22
3686,38,2024-06-28,94,Stok girişi,2024-06-29
3687,38,2024-07-06,108,Stok girişi,2024-07-07
3688,38,2024-07-12,96,Stok girişi,2024-07-16
3689,38,2024-07-19,84,Stok girişi,2024-07-20
3690,38,2024-07-27,111,Stok girişi,2024-07-29
3691,38,2024-08-04,96,Stok girişi,2024-08-08
3692,38,2024-08-13,102,Stok girişi,2024-08-14
3693,38,2024-08-21,83,Stok girişi,2024-08-24
3694,38,2024-08-27,111,Stok girişi,2024-08-30
3695,38,2024-09-05,90,Stok girişi,2024-09-09
3696,38,2024-09-14,105,Stok girişi,2024-09-15
3697,38,2024-09-22,95,Stok girişi,2024-09-26
3698,38,2024-09-28,104,Stok girişi,2024-10-01
3699,38,2024-10-05,104,Stok girişi,2024-10-10
3700,38,2024-10-11,87,Stok girişi,2024-10-12
3701,38,2024-10-19,107,Stok girişi,2024-10-24
3702,38,2024-10-28,88,Stok girişi,2024-11-01
3703,38,2024-11-03,97,Stok girişi,2024-11-08
3704,38,2024-11-10,90,Stok girişi,2024-11-12
3705,38,2024-11-16,86,Stok girişi,2024-11-17
3706,38,2024-11-23,110,Stok girişi,2024-11-26
3707,38,2024-12-02,105,Stok girişi,2024-12-04
3708,38,2024-12-10,102,Stok girişi,2024-12-11
3709,38,2024-12-17,110,Stok girişi,2024-12-21
3710,38,2024-12-23,106,Stok girişi,2024-12-26
3711,38,2024-12-30,110,Stok girişi,2025-01-04
3712,39,2023-01-01,87,Stok girişi,2023-03-02
3713,39,2023-01-10,94,Stok girişi,2023-03-11
3714,39,2023-01-19,87,Stok girişi,2023-03-20
3715,39,2023-01-28,91,Stok girişi,2023-03-29
3716,39,2023-02-04,77,Stok girişi,2023-04-05
3717,39,2023-02-12,73,Stok girişi,2023-04-13
3718,39,2023-02-18,79,Stok girişi,2023-04-19
3719,39,2023-02-25,90,Stok girişi,2023-04-26
3720,39,2023-03-03,85,Stok girişi,2023-05-02
3721,39,2023-03-10,92,Stok girişi,2023-05-09
3722,39,2023-03-19,85,Stok girişi,2023-05-18
3723,39,2023-03-25,79,Stok girişi,2023-05-24
3724,39,2023-04-01,92,Stok girişi,2023-05-31
3725,39,2023-04-10,79,Stok girişi,2023-06-09
3726,39,2023-04-18,91,Stok girişi,2023-06-17
3727,39,2023-04-25,84,Stok girişi,2023-06-24
3728,39,2023-05-02,74,Stok girişi,2023-07-01
3729,39,2023-05-08,84,Stok girişi,2023-07-07
3730,39,2023-05-17,79,Stok girişi,2023-07-16
3731,39,2023-05-25,92,Stok girişi,2023-07-24
3732,39,2023-06-03,88,Stok girişi,2023-08-02
3733,39,2023-06-10,86,Stok girişi,2023-08-09
3734,39,2023-06-17,90,Stok girişi,2023-08-16
3735,39,2023-06-23,86,Stok girişi,2023-08-22
3736,39,2023-07-01,84,Stok girişi,2023-08-30
3737,39,2023-07-07,78,Stok girişi,2023-09-05
3738,39,2023-07-16,87,Stok girişi,2023-09-14
3739,39,2023-07-23,83,Stok girişi,2023-09-21
3740,39,2023-08-01,72,Stok girişi,2023-09-30
3741,39,2023-08-09,75,Stok girişi,2023-10-08
3742,39,2023-08-16,92,Stok girişi,2023-10-15
3743,39,2023-08-23,89,Stok girişi,2023-10-22
3744,39,2023-08-29,94,Stok girişi,2023-10-28
3745,39,2023-09-05,92,Stok girişi,2023-11-04
3746,39,2023-09-14,78,Stok girişi,2023-11-13
3747,39,2023-09-21,96,Stok girişi,2023-11-20
3748,39,2023-09-30,79,Stok girişi,2023-11-29
3749,39,2023-10-09,96,Stok girişi,2023-12-08
3750,39,2023-10-18,81,Stok girişi,2023-12-17
3751,39,2023-10-26,78,Stok girişi,2023-12-25
3752,39,2023-11-02,89,Stok girişi,2024-01-01
3753,39,2023-11-11,73,Stok girişi,2024-01-10
3754,39,2023-11-19,90,Stok girişi,2024-01-18
3755,39,2023-11-25,92,Stok girişi,2024-01-24
3756,39,2023-12-03,82,Stok girişi,2024-02-01
3757,39,2023-12-10,85,Stok girişi,2024-02-08
3758,39,2023-12-19,88,Stok girişi,2024-02-17
3759,39,2023-12-27,94,Stok girişi,2024-02-25
3760,39,2024-01-03,76,Stok girişi,2024-03-03
3761,39,2024-01-10,89,Stok girişi,2024-03-10
3762,39,2024-01-16,80,Stok girişi,2024-03-16
3763,39,2024-01-22,88,Stok girişi,2024-03-22
3764,39,2024-01-29,80,Stok girişi,2024-03-29
